,dan,erhuang,yuanban,s2,百姓们闺房乐如花美眷，,140,148.5,3451242134,百姓们,140,141,闺房乐,142.5,143.75,如花美眷，,144,148.5
,dan,erhuang,yuanban,x,帝王家深宫怨似水流年。,150,160,4211144322,帝王家,150,151,深宫怨,152.5,153.5,似水流年。,154,160
,dan,erhuang,yuanban,s2,幸喜得珍珠衫称心如愿，,162,170.5,4321114124,幸喜得,162,163,珍珠衫,164.5,165.25,称心如愿，,166,170.5
,dan,erhuang,yuanban,x,宋天子主婚姻此事成全。,172,180.75,4153113422,宋天子,172,173.5,主婚姻,174.5,175.75,此事成全。,176,180.75
,dan,erhuang,yuanban,s2,但愿得令公令婆别无意见，,182,190.5,44241422244,但愿得,182,183,令公令婆,184,185.5,别无意见，,186,190.5
,dan,erhuang,yuanban,x,但愿得杨六郎心如石坚。,192,200.75,4422421221,但愿得,192,193.5,杨六郎,194.5,195.75,心如石坚。,196,200.75
,dan,erhuang,yuanban,s2,但愿得状元媒月老引线，,202,210.5,4424224334,但愿得,202,203,状元媒,204.5,205.5,月老引线，,206,210.5
,dan,erhuang,yuanban,x,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,212,247,442132221123234321442543443123411,但愿得,212,213,八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王,214,228,锦锈江山。,229,247
,dan,erhuang,yuanban,s1,愿天下有情人都成姻眷，,263,277.5,4143221214,愿天下,263,265,有情人,267,271,都成姻眷，,273,277.5
,dan,erhuang,yuanban,x,愿邦家从此后国泰民安。,279,288,4112342421,愿邦家,279,280,从此后,281.5,282.75,国泰民安。,283,288
daeh-ZuoChunGui-XiShi.xml,dan,erhuang,manban,s1,坐春闺只觉得光明似箭，,10,63,4113221244,坐春闺,10,15,只觉得,18,26,光明似箭，,38,63
,dan,erhuang,manban,x,无限的闲愁恨尽上眉尖。,78,115,2452244421,无限的,78,85,闲愁恨,87,89.5,尽上眉尖。,90,115
,dan,erhuang,manban,s1,奴这里心中痛玉颜清减，,128,196,2431144213,奴这里,128,132,心中痛,136,144,玉颜清减，,160,196
,dan,erhuang,manban,x,夜不眠朝慵起又向谁言。,212,236,4421134422,夜不眠,212,219,朝慵起,221,223,又向谁言。,224,236
daeh-ZuoRiGong-TaiZhenWaiChuan.xml,dan,erhuang,yuanban,s1,昨日宫中何等宠幸，,18,40,24112334,昨日,18,20,宫中,24,28,何等宠幸，,36,40
,dan,erhuang,yuanban,x,有谁知一时错被逐宫廷。,42,60,3214244212,有谁知,42,43.5,一时错,44.5,45.75,被逐宫廷。,46,60
,dan,erhuang,yuanban,s1,思想起从前事心中悔恨，,70,94.5,1332241134,思想起,70,74,从前事,78,82,心中悔恨，,90,94.5
,dan,erhuang,yuanban,x,但不知何日里再沐圣明。,96,106,4412434442,但不知,96,97.5,何日里,98.5,99.75,再沐圣明。,100,106
daxp-ChenSanLiang-ChenSanLiangPaTang.xml,dan,xipi,daoban,s,陈三两在大堂把话云，,14,33,213442342,陈三两,14,16,在大堂,17,18,把话云，,21,33
,dan,xipi,manban,x,公正的老爷细听分明。,65,100.75,145324112,公正的,65,69,老爷,71,74.75,细听分明。,79,100.75
,dan,xipi,manban,s,我本是被骗进的富春院，,129,157,3344445414,我本是,129,133.25,被骗进的,134.75,138.75,富春院，,143,157
,dan,xipi,manban,x,发奋自强日夜读诗文。,165,196,144244212,发奋,165,169,自强,171,174.75,日夜读诗文。,179,196
,dan,xipi,manban,s,诗书易礼都学会，,205,220,1143124,诗书,205,209,易礼,211,214.5,都学会，,215,220
,dan,xipi,manban,x,最可恨鸨儿叫我接客人。,229,252,4343543142,最可恨,229,233,鸨儿,235,237.75,叫我接客人。,238,252
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,erliu,s,春秋亭外风雨暴，,2,14.75,1124134,春秋,2,5.5,亭外,7,9.25,风雨暴，,10,14.75
,dan,xipi,erliu,x,何处悲声破寂寥。,15,25.25,2311442,何处,15,17.25,悲声,18,19.75,破寂寥。,20,25.25
,dan,xipi,erliu,s,在隔帘只见这一花轿，,27,36.75,422344414,在隔帘,27,29.25,只见这,30,31.75,一花轿，,32,36.75
,dan,xipi,erliu,x,想必是新婚渡鹊桥，,37,47.25,34411442,想必是,37,39.5,新婚,40,41.75,渡鹊桥，,42,47.25
,dan,xipi,erliu,s,吉日良辰当欢笑，,49,58.75,2422114,吉日,49,51.25,良辰,52,53.25,当欢笑，,54,58.75
,dan,xipi,erliu,x,为何鲛珠化泪抛？,59,72.75,2211441,为何,59,61.75,鲛珠,62,64.25,化泪抛？,66,72.75
,dan,xipi,erliu,s,此时却又明白了，,75,84.25,3244223,此时,75,77.25,却又,78,79.75,明白了，,80,84.25
,dan,xipi,liushui,x,世上何尝尽富豪，,84.5,89,4422442,世上,84.5,85.5,何尝,86,86.5,尽富豪，,87.5,89
,dan,xipi,liushui,s,亦有饥寒悲怀抱，,90.5,97,4312124,亦有,90.5,91.5,饥寒,92,93.75,悲怀抱，,94,97
,dan,xipi,liushui,x,也有失意痛哭嚎啕，,97.5,103,33144122,也有,97.5,98.5,失意,99,100.75,痛哭嚎啕，,101,103
,dan,xipi,liushui,s,轿内的人儿弹别调，,103.5,108,44525424,轿内的,103.5,104.5,人儿,105,105.75,弹别调，,106.5,108
,dan,xipi,liushui,x,必有隐情在心潮。,108.5,117,4332412,必有,108.5,109.5,隐情,110,113.5,在心潮。,114,117
,dan,xipi,liushui,s,耳听得悲声惨心中如捣，,131,138.5,3121131123,耳听得,131,133,悲声惨,133.5,135.5,心中如捣，,136,138.5
,dan,xipi,liushui,x,同遇人为什么这样嚎啕？,139.5,147.5,2424254422,同遇人,139.5,141.5,为什么,142.5,144.5,这样嚎啕？,145,147.5
,dan,xipi,liushui,s,莫不是夫郎丑难谐女貌？,148.5,156,4241232234,莫不是,148.5,150.5,夫郎丑,151.5,153.5,难谐女貌？,154,156
,dan,xipi,liushui,x,莫不是强婚配鸦占鸾巢？,157,166,4242141422,莫不是,157,159,强婚配,160,163.5,鸦占鸾巢？,164,166
,dan,xipi,liushui,s,叫梅香你把那好言相告，,166.5,174.5,4213343214,叫梅香,166.5,168,你把那,169.5,171.5,好言相告，,172,174.5
,dan,xipi,liushui,x,问那厢因何故痛哭无聊。,175,184,4411244122,问那厢,175,176.5,因何故,177,180,痛哭无聊。,181,184
,dan,xipi,liushui,s,听薛良一语来相告，,200,207.5,11243214,听薛良,200,202.5,一语,203.5,204.5,来相告，,205,207.5
,dan,xipi,liushui,x,满腹骄矜顿雪潇，,208,212,3411431,满腹,208,208.5,骄矜,209,209.75,顿雪潇，,210.5,212
,dan,xipi,liushui,s,人情冷暖凭天造，,213.5,218,2233214,人情,213.5,214.5,冷暖,215,216,凭天造，,216.5,218
,dan,xipi,liushui,x,谁能移动他半分毫。,218.5,224,22241412,谁能,218.5,219.5,移动他,220,221.75,半分毫。,222,224
,dan,xipi,liushui,s,我在不足他正少，,225.5,230.5,3442143,我在,225.5,226.5,不足,227,227.5,他正少，,228.5,230.5
,dan,xipi,liushui,x,他为饥寒我为娇。,231,235,1412341,他为,231,231.5,饥寒,232,232.5,我为娇。,233.5,235
,dan,xipi,liushui,s,分我一枝珊瑚宝，,236.5,241.5,1341123,分我,236.5,237.5,一枝,238,238.5,珊瑚宝，,239.5,241.5
,dan,xipi,liushui,x,安他半世凤凰巢。,242,246,1144422,安他,242,242.5,半世,243,243.5,凤凰巢。,244.5,246
,dan,xipi,liushui,s,忙把梅香低声儿叫，,246.5,267,23211154,忙把,246.5,247.5,梅香,248,251.5,低声儿叫，,252,267
,dan,xipi,liushui,x,莫把姓名你信口晓，,276.5,285,43423433,莫把,276.5,277.5,姓名,278,280,你信口晓，,281,285
,dan,xipi,liushui,s,这都是神话凭空造，,297,304.5,41424214,这都是,297,299.5,神话,300.5,301.5,凭空造，,302,304.5
,dan,xipi,liushui,x,自把珠玉夸富豪，,305,309.5,4314142,自把,305,305.75,珠玉,306,306.5,夸富豪，,307.5,309.5
,dan,xipi,liushui,s,麟儿那有神送到，,310.5,315.75,2543244,麟儿,310.5,311.5,那有,312,313,神送到，,313.5,315.75
,dan,xipi,liushui,x,积德才生玉树苗，,316,320,1221442,积德,316,316.75,才生,317,317.5,玉树苗，,318.5,320
,dan,xipi,liushui,s,小小囊儿何足道，,321.5,327,3325224,小小,321.5,322.5,囊儿,323,324.5,何足道，,325,327
,dan,xipi,liushui,x,救她饥渴胜琼瑶。,327.5,337,4113422,救她,327.5,328.5,饥渴,329,331.5,胜琼瑶。,333,337
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,s,当日里好风光忽觉转变，,34,60,1433111234,当日里,34,38.5,好风光,40,43.5,忽觉转变，,48,60
,dan,xipi,yuanban,x,霎时间日色淡似坠西山。,86,108,4214444411,霎时间,86,90.5,日色淡,92,95.5,似坠西山。,96,108
,dan,xipi,yuanban,s,在轿中只觉得天昏地暗。,138,156.5,4413221144,在轿中,138,142.5,只觉得,144,146.5,天昏地暗。,148,156.5
,dan,xipi,yuanban,x,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,158,204,3121143112144121214314144311,耳听得,158,162.5,风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是,164,187.5,大雨倾天。,188,204
,dan,xipi,yuanban,s,那花轿必定是因陋就简，,274,292.5,4144441443,那花轿,274,278.5,必定是,280,282.5,因陋就简，,284,292.5
,dan,xipi,yuanban,x,隔帘儿我也曾侧目偷观。,294,312.5,2253324411,隔帘儿,294,298.5,我也曾,300,303.5,侧目偷观。,304,312.5
