,laosheng,erhuang,kuaisanyan,s1,都只为孤（哇）竹君身染重病（哪），,173.5,214.5,1341211344,都只为,孤（哇）竹君,身染重病（哪），
,laosheng,erhuang,kuaisanyan,x,传口诏命次子即位为君，,217.5,233.5,2344434421,传口诏,命次子,即位为君，
,laosheng,erhuang,kuaisanyan,s2,那叔齐分长幼不能担任，,237.5,255,4121344214,那叔齐,分长幼,不能担任，
,laosheng,erhuang,kuaisanyan,x,那伯夷尊父命也不能应承，,257.5,274.5,42214434242,那伯夷,尊父命,也不能应承，
,laosheng,erhuang,kuaisanyan,s2,弟让兄来兄不能应（呐）允，,277.5,291,441214213,弟让,兄来,兄不能应（呐）允，
,laosheng,erhuang,kuaisanyan,x,兄（呃）推弟来两不能够担承。,293.5,310.5,1142342412,兄（呃）推,弟来,两不能够担承。
,laosheng,erhuang,kuaisanyan,s2,那伯夷出午门无（哇）有踪（呃）影，,313.5,331,4221322313,那伯夷,出午门,无（哇）有踪（呃）影，
,laosheng,erhuang,kuaisanyan,x,那叔齐逃出了后宰门，,333.5,350.5,412213432,那叔齐,逃出了,后宰门，
,laosheng,erhuang,kuaisanyan,s2,首阳山前冻饿死（喏）。,353.5,366.5,3212443,首阳,山前,冻饿死（喏）。
,laosheng,erhuang,kuaisanyan,x,留得美名万古存，,369.5,384.5,2232432,留得,美名,万古存，
,laosheng,erhuang,kuaisanyan,s2,为父的怎比得孤竹君，,385.5,401.5,245332121,为父的,怎比得,孤竹君，
,laosheng,erhuang,kuaisanyan,x,二娇儿也难比那两个贤人。,405.5,422.5,41232343422,二娇儿,也难比那,两个贤人。
,laosheng,erhuang,kuaisanyan,s2,打死了别家子父能作主，,425.5,442.5,3332134243,打死了,别家子,父能作主，
,laosheng,erhuang,kuaisanyan,x,打死个秦官保父不能担承。,445.5,485.5,33421344212,打死个,秦官保,父不能担承。
lseh-XuMaoGong-QinQiongFaPei.xml,laosheng,erhuang,yuanban,s1,徐茂公阴阳多奥妙，,0,17,24112144,徐茂公,阴阳,多奥妙，
,laosheng,erhuang,yuanban,x,文韬武略智谋高。,19,28,2134421,文韬,武略,智谋高。
,laosheng,erhuang,yuanban,s2,既是为我前来到，,29,37,4423224,既是,为我,前来到，
,laosheng,erhuang,yuanban,x,缘何不救我出笼牢。,39,48,22243122,缘何,不救我,出笼牢。
,laosheng,erhuang,yuanban,s2,是是是（呀）来我明白了，,49,57,44423253,是是,是（呀）来我,明白了，
,laosheng,erhuang,yuanban,x,其中必有这巧（哇）妙高。,59,71,21434341,其中必,有这,巧（哇）妙高。
lseh-YangYanZhao-PengBei.xml,laosheng,erhuang,yuanban,s1,杨延昭奉父命巡查大营，,0,19,2214442242,杨延昭,奉父命,巡查大营，
,laosheng,erhuang,yuanban,x,在中途得一信甚是不明。,20,32,4122244442,在中途,得一信,甚是不明。
,laosheng,erhuang,yuanban,s1,迈虎步我且把宝帐来进，,33,48,4343333424,迈虎步,我且把,宝帐来进，
,laosheng,erhuang,yuanban,x,又只见老爹爹瞌睡沉沉。,50,59.5,4343111422,又只见,老爹爹,瞌睡沉沉。
,laosheng,erhuang,yuanban,s2,我本当将此事对他来论，,60,72,3311344124,我本当,将此事,对他来论，
,laosheng,erhuang,yuanban,x,又恐怕惊动了年迈之人。,73,88,4341432412,又恐怕,惊动了,年迈之人。
lseh-YiLunMing-WenZhaoGuan-1.xml,laosheng,erhuang,manban,s1,一轮明月照窗前，,36,94,4224412,一轮,明月,照窗前，
,laosheng,erhuang,manban,x,愁人心（哪）中似箭穿。,132,165,2211441,愁人,心（哪）中,似箭穿。
,laosheng,erhuang,manban,s1,实指（惹）望到吴国借兵回转，,180,220.5,2344224123,实指（惹）望,到吴国,借兵回转，
,laosheng,erhuang,manban,x,谁知昭关有阻拦。,224,241.75,2111332,谁知,昭关,有阻拦。
,laosheng,erhuang,manban,s2,幸遇那东皋公行方便，,244,260.5,444111214,幸遇那,东皋公,行方便，
,laosheng,erhuang,manban,x,他将我隐藏在后花园。,264,281.5,113324412,他将我,隐藏在,后花园。
,laosheng,erhuang,manban,s2,一连几天我的眉不（哇）展，,284,300.5,423135243,一连,几天我的,眉不（哇）展，
,laosheng,erhuang,manban,x,夜夜何曾得安眠。,304,317.5,4422212,夜夜,何曾,得安眠。
,laosheng,erhuang,manban,s2,俺伍员好一似丧家犬，,320,336.5,332324113,俺伍员,好一似,丧家犬，
,laosheng,erhuang,manban,x,满腹的含冤我向谁言（哪）！,340,353.5,345213422,满腹的,含冤我,向谁言（哪）！
,laosheng,erhuang,manban,s2,我好（哇）比哀哀长空雁，,356,372.5,33311314,我好（哇）比,哀哀,长空雁，
,laosheng,erhuang,manban,x,我好比龙游在浅沙滩。,376,393.5,333224311,我好比,龙游在,浅沙滩。
,laosheng,erhuang,manban,s2,我好（哇）比鱼儿吞了钩线，,396,415,333251314,我好（哇）比,鱼儿,吞了钩线，
,laosheng,erhuang,manban,x,我好（哇）比波浪中失舵的舟船（哪）。,416,433.5,33314114512,我好（哇）比,波浪中,失舵的舟船（哪）。
,laosheng,erhuang,manban,s2,思来想去我的肝肠断，,436,466,123435124,思来,想去我的,肝肠断，
,laosheng,erhuang,manban,x,今夜晚怎能够盼到明天。,500,530,1433244421,今夜晚,怎能够,盼到明天。
,laosheng,erhuang,yuanban,s1,心中有事难合眼，,592,614.5,1134223,心中,有事,难合眼，
,laosheng,erhuang,yuanban,x,翻来覆去睡不（哇）安。,616,638,1244441,翻来,覆去,睡不（哇）安。
,laosheng,erhuang,yuanban,s1,背地里只把东皋公怨，,654,678.5,443331114,背地里,只把,东皋公怨，
,laosheng,erhuang,yuanban,x,叫人难解巧机关，,680,689,4223311,叫人,难解,巧机关，
,laosheng,erhuang,yuanban,s2,若是真心来救我，,690,698.75,4411243,若是,真心,来救我，
,laosheng,erhuang,yuanban,x,为何几日他不言。,700,709,4234142,为何,几日,他不言。
,laosheng,erhuang,yuanban,s2,贪图富贵来害我，,710,718.5,1244243,贪图,富贵,来害我，
,laosheng,erhuang,yuanban,x,你就该把我献与昭关。,720,729,341334311,你就该,把我,献与昭关。
,laosheng,erhuang,yuanban,s2,哭一声爹娘不能相见，,730,738,141124214,哭一声,爹娘,不能相见，
,laosheng,erhuang,yuanban,k,不能（哪）哎见爹娘（兀）！,740,784,421412,不能（哪）哎见爹娘（兀）！,,
,laosheng,erhuang,yuanban,x,要相逢陈非是梦（兀）里团圆。,812,838,4122144322,要相逢,陈非是,梦（兀）里团圆。
,laosheng,erhuang,yuanban,s1,鸡鸣犬吠五更（哪）天，,860,904,1234311,鸡鸣,犬吠,五更（哪）天，
,laosheng,erhuang,yuanban,x,越思越想好伤惨，,922,930.5,4143313,越思,越想,好伤惨，
,laosheng,erhuang,yuanban,s2,想当初在朝为官宦，,932,940.5,31142214,想当初,在朝,为官宦，
,laosheng,erhuang,yuanban,x,朝臣待漏（哇）五更寒，,942,950.5,2244312,朝臣,待漏（哇）,五更寒，
,laosheng,erhuang,yuanban,s2,到如今夜宿在荒村院，,952,960,421444114,到如今,夜宿在,荒村院，
,laosheng,erhuang,yuanban,x,我冷冷清清向谁言（哪）。,961.5,1005,33311422,我冷冷,清清,向谁言（哪）。
,laosheng,erhuang,yuanban,s1,我本当拔宝剑自寻短见，,1022,1050,3312344234,我本当,拔宝剑,自寻短见，
,laosheng,erhuang,yuanban,k,寻短（哪）哎见爹娘（兀）！,1052,1084,231412,寻短（哪）哎见爹娘（兀）！,,
,laosheng,erhuang,yuanban,x,父母的冤仇化尘烟，,1112,1121,43512421,父母的,冤仇,化尘烟，
,laosheng,erhuang,yuanban,s2,对天发不宏誓愿，,1122,1130.5,4114244,对天,发不,宏誓愿，
,laosheng,erhuang,yuanban,x,我不杀平王我的心怎甘（哪）。,1131.5,1158,3412235131,我不杀,平王,我的心怎甘（哪）。
lseh-YiLunMing-WenZhaoGuan-2.xml,laosheng,erhuang,manban,s1,一轮明月照窗前，,36,94,4224412,一轮,明月,照窗前，
,laosheng,erhuang,manban,x,愁人心（呐）中似箭穿。,132,165,2211441,愁人,心（呐）中,似箭穿。
,laosheng,erhuang,manban,s1,实指望到吴国借兵回转，,180,220.5,2344224123,实指望,到吴国,借兵回转，
,laosheng,erhuang,manban,x,谁知昭关有阻拦。,224,241.5,2111332,谁知,昭关,有阻拦。
,laosheng,erhuang,manban,s2,幸遇那东皋公行方便，,244,260.5,444111214,幸遇那,东皋公,行方便，
,laosheng,erhuang,manban,x,他将我隐藏在后花园。,264,281.5,113324412,他将我,隐藏在,后花园。
,laosheng,erhuang,manban,s2,一连几天我的眉不（呃）展，,284,300.5,423135243,一连,几天我的,眉不（呃）展，
,laosheng,erhuang,manban,x,夜夜何曾得安眠。,304,317.5,4422212,夜夜,何曾,得安眠。
,laosheng,erhuang,manban,s2,俺伍员好一似丧家犬，,320,336.5,332324113,俺伍员,好一似,丧家犬，
,laosheng,erhuang,manban,x,满腹的含冤我向谁言（喏）。,340,353.5,345213422,满腹的,含冤我,向谁言（喏）。
,laosheng,erhuang,manban,s2,我好（呃）比哀哀长空雁，,356,372.5,33311314,我好（呃）比,哀哀,长空雁，
,laosheng,erhuang,manban,x,我好比龙游在浅沙滩。,376,393.5,333224311,我好比,龙游在,浅沙滩。
,laosheng,erhuang,manban,s2,我好（呃）比鱼儿吞了钩线，,396,415,333251314,我好（呃）比,鱼儿,吞了钩线，
,laosheng,erhuang,manban,x,我好（呃）比波浪中失舵的舟船（喏）。,416,433.5,33314114512,我好（呃）比,波浪中,失舵的舟船（喏）。
,laosheng,erhuang,manban,s2,思来想去我的肝肠断，,436,466,123435124,思来,想去我的,肝肠断，
,laosheng,erhuang,manban,x,今夜晚怎能够盼到明天。,500,530,1433244421,今夜晚,怎能够,盼到明天。
lseh-YiLunMing-ZhuoFangCao-1.xml,laosheng,erhuang,manban,s1,一轮明月照窗下，,36,92,4224414,一轮,明月,照窗下，
,laosheng,erhuang,manban,x,陈宫心（呐）中乱如麻，,132,164,2111422,陈宫,心（呐）中,乱如麻，
,laosheng,erhuang,manban,s1,悔不该心猿并意马。,176,1277/6,34112443,悔不该,心猿,并意马。
,laosheng,erhuang,manban,x,悔不该随他人到吕家，,216,233.5,341212431,悔不该,随他人,到吕家，
,laosheng,erhuang,manban,s2,吕伯奢可算得义气（呀）大，,236,1517/6,321342444,吕伯奢,可算得,义气（呀）大，
,laosheng,erhuang,manban,x,杀猪（喏）沽（哇）酒款待于他，,256,273.5,11133421,杀猪（喏）,沽（哇）酒,款待于他，
,laosheng,erhuang,manban,s2,又谁知此贼的疑心（呐）太（呀）大，,276,293.5,4213252144,又谁知,此贼的,疑心（呐）太（呀）大，
,laosheng,erhuang,manban,x,拔出剑将他的满门杀，,296,313.5,214115321,拔出剑,将他的,满门杀，
,laosheng,erhuang,manban,s2,一家人倶丧在宝剑之（喏）下，,316,333.5,4124443414,一家人,倶丧在,宝剑之（喏）下，
,laosheng,erhuang,manban,x,年迈的老丈命（呐）染黄沙。,336,349.5,245344321,年迈的,老丈,命（呐）染黄沙。
,laosheng,erhuang,manban,s2,屈死的冤鬼魂休来怨（呐）咱，,352,2213/6,1351321242,屈死的,冤鬼魂,休来怨（呐）咱，
,laosheng,erhuang,manban,x,自有那神灵（啊）天地鉴察。,372,416,434221442,自有那,神灵（啊）,天地鉴察。
,laosheng,erhuang,yuanban,s1,听谯楼打罢了二（喏）更鼓下，,478,500.5,1123434134,听谯楼,打罢了,二（喏）更鼓下，
,laosheng,erhuang,yuanban,x,越思越想把事来作差。,502,513,414334241,越思,越想,把事来作差。
,laosheng,erhuang,yuanban,s1,悔不该把家属一（呀）旦撇下，,520,542.5,3413132434,悔不该,把家属,一（呀）旦撇下，
,laosheng,erhuang,yuanban,x,悔不该弃县今抛却了乌（哇）纱，,544,553,34144414311,悔不该,弃县今,抛却了乌（哇）纱，
,laosheng,erhuang,yuanban,s2,我只说贼是个宽宏量大，,554,562.5,3312441244,我只说,贼是个,宽宏量大，
,laosheng,erhuang,yuanban,x,汉室后来贼是个惹祸的根芽。,564,583,444224434512,汉室,后来贼是个,惹祸的根芽。
,laosheng,erhuang,yuanban,s1,观此贼睡卧真（呐）潇洒，,656,678.75,13244113,观此贼,睡卧,真（呐）潇洒，
,laosheng,erhuang,yuanban,x,安眠好似井底之蛙，,680,689,12343311,安眠,好似,井底之蛙，
,laosheng,erhuang,yuanban,s2,贼好比蛟龙未生鳞甲，,690,698.5,233124123,贼好比,蛟龙,未生鳞甲，
,laosheng,erhuang,yuanban,x,贼好比猛虎未（呀）曾长牙，,700,709.5,233334232,贼好比,猛虎,未（呀）曾长牙，
,laosheng,erhuang,yuanban,s2,虎在笼中我不打，,710,720.75,3431343,虎在,笼中,我不打，
,laosheng,erhuang,yuanban,x,我岂肯放虎归山又（哇）把人抓。,722,748,33343114321,我岂肯,放虎归山,又（哇）把人抓。
,laosheng,erhuang,sanban,s,执宝剑将贼的（呀）头割下，,806,835,234125214,执宝剑,将贼的（呀）,头割下，
,laosheng,erhuang,sanban,x,险些儿把事（喏）又（哇）作差。,838,869,31534441,险些儿,把事（喏）,又（哇）作差。
lseh-YiLunMing-ZhuoFangCao-2.xml,laosheng,erhuang,sanyan,s1,一轮明月照窗下，,36,93,4224414,一轮,明月,照窗下，
,laosheng,erhuang,sanyan,x,陈宫心中乱如麻。,132,160,2111422,陈宫,心中,乱如麻。
,laosheng,erhuang,sanyan,s1,悔不该心猿并意马，,176,212,34112443,悔不该,心猿,并意马，
,laosheng,erhuang,sanyan,x,悔不该随他人到吕家。,216,232,341212431,悔不该,随他人,到吕家。
,laosheng,erhuang,sanyan,s2,吕伯奢可算得义气大，,236,252,321342444,吕伯奢,可算得,义气大，
,laosheng,erhuang,sanyan,x,杀猪沽酒款待与他。,256,272,11133431,杀猪,沽酒,款待与他。
,laosheng,erhuang,sanyan,s2,又谁知此贼的疑心太大，,276,292,4213252144,又谁知,此贼的,疑心太大，
,laosheng,erhuang,sanyan,x,拔出剑将他的满门杀。,296,312,214115321,拔出剑,将他的,满门杀。
,laosheng,erhuang,sanyan,s2,一家人倶丧在宝剑之下，,316,332.75,4124443414,一家人,倶丧在,宝剑之下，
,laosheng,erhuang,sanyan,x,年迈老丈命染黄沙。,336,348,24344321,年迈,老丈,命染黄沙。
,laosheng,erhuang,sanyan,s2,屈死的冤鬼魂休要怨咱，,352,368.5,1351321442,屈死的,冤鬼魂,休要怨咱，
,laosheng,erhuang,sanyan,x,自有那神灵儿天地鉴察。,372,413,4342251442,自有那,神灵儿,天地鉴察。
lseh-YiLunMing-ZhuoFangSuDian.xml,laosheng,erhuang,manban,s1,一轮明月照窗下，,12,69.5,4224414,一轮,明月,照窗下，
,laosheng,erhuang,manban,x,陈宫心（呐）中乱如麻，,108,138,2111422,陈宫,心（呐）中,乱如麻，
,laosheng,erhuang,manban,s1,悔不该心猿并意马，,152,188.5,34112443,悔不该,心猿,并意马，
,laosheng,erhuang,manban,x,悔不该随他人到吕家。,192,209.5,341212431,悔不该,随他人,到吕家。
,laosheng,erhuang,manban,s2,吕伯奢可算得义气（呀）大，,212,228.5,321342444,吕伯奢,可算得,义气（呀）大，
,laosheng,erhuang,manban,x,杀猪（喏）沽酒款待与他，,232,250,11133431,杀猪（喏）,沽酒,款待与他，
,laosheng,erhuang,manban,s2,又谁知此贼的疑心（呐）太（呀）大，,252,269,4213252144,又谁知,此贼的,疑心（呐）太（呀）大，
,laosheng,erhuang,manban,x,拔出剑将他的满门杀，,272,289.5,214115321,拔出剑,将他的,满门杀，
,laosheng,erhuang,manban,s2,一家人倶丧在宝剑之（喏）下，,292,309,4124443414,一家人,倶丧在,宝剑之（喏）下，
,laosheng,erhuang,manban,x,年迈的老丈命（呐）染黄沙。,312,325,245344321,年迈的,老丈,命（呐）染黄沙。
,laosheng,erhuang,manban,s2,屈死的怨鬼魂休要怨（呐）咱，,328,344.5,1354321442,屈死的,怨鬼魂,休要怨（呐）咱，
,laosheng,erhuang,manban,x,自有那神灵儿天地鉴察。,348,389,4342251442,自有那,神灵儿,天地鉴察。
lseh-ZenNengGou-BaDaChui.xml,laosheng,erhuang,yuanban,s1,怎能够思一计番营来进，,0,15,3241241224,怎能够,思一计,番营来进，
,laosheng,erhuang,yuanban,x,前后话对文龙细说衷情。,17,26,2444224112,前后话,对文龙,细说衷情。
,laosheng,erhuang,yuanban,s1,前也思（喏）后又想无有计定，,27,50,2314432344,前也思（喏）,后又想,无有计定，
,laosheng,erhuang,yuanban,x,倒不如上公安观看古今。,51,63,4424111431,倒不如,上公安,观看古今。
lseh-ZiNaRi-HongYangDong.xml,laosheng,erhuang,kuaisanyan,s1,自（喏）那日朝罢归身（呐）染重病，,12,49.75,4442411344,自（喏）那日,朝罢归,身（呐）染重病，
,laosheng,erhuang,kuaisanyan,x,三更时梦（呃）见（呐）了年迈爹尊（呐）。,52,89,1124432411,三更时,梦（呃）见（呐）了,年迈爹尊（呐）。
,laosheng,erhuang,kuaisanyan,s1,我前番命孟良骸骨搬（呐）请，,104,140.5,3214422313,我前番,命孟良,骸骨搬（呐）请，
,laosheng,erhuang,kuaisanyan,x,那乃是萧天佐以（呀）假成真；,144,162,4341133321,那乃是,萧天佐,以（呀）假成真；
,laosheng,erhuang,kuaisanyan,s2,二次（喏）里命孟良番营来进，,164,181,4434421224,二次（喏）里,命孟良,番营来进，
,laosheng,erhuang,kuaisanyan,x,又谁知焦克明他私（呀）自后跟（呐），,184,201.5,42114211441,又谁知,焦克明他,私（呀）自后跟（呐），
,laosheng,erhuang,kuaisanyan,s2,老军报他二人在洪洋（呃）洞丧（呃）命，,204,221,314142422444,老军报,他二人在,洪洋（呃）洞丧（呃）命，
,laosheng,erhuang,kuaisanyan,x,去了我左右膀难以飞行。,224,241,4333432312,去了我,左右膀,难以飞行。
,laosheng,erhuang,kuaisanyan,s2,为此事终（啊）日里忧成疾病，,244,261,4341431224,为此事,终（啊）日里,忧成疾病，
,laosheng,erhuang,kuaisanyan,x,因此上臣的病重（呃）加十分、千岁爷呀！,264,317,13425441211421,因此上,臣的病,重（呃）加十分、千岁爷呀！
lsxp-CiShiJian-HuaiHeYing-1.xml,laosheng,xipi,liushui,s,此时间不可闹笑话，,8,15,32143444,此时间,不可,闹笑话，
,laosheng,xipi,liushui,x,胡言乱语怎瞒（呐）咱。,16.5,22.5,2243322,胡言,乱语,怎瞒（呐）咱。
,laosheng,xipi,liushui,s,在长安是你夸大话，,23,30,43143144,在长安,是你,夸大话，
,laosheng,xipi,liushui,x,为什么事到如今耍奸滑。,30.5,36,4254421312,为什么,事到如今,耍奸滑。
,laosheng,xipi,liushui,s,左手拉住了李左车，,37.5,43,33143331,左手,拉住了,李左车，
,laosheng,xipi,liushui,x,右手再把栾布拉。,44.5,50,4343241,右手,再把,栾布拉。
,laosheng,xipi,liushui,s,三人同把那鬼门关上踏（啊），,51.5,85,1223432144,三人同,把那鬼,门关上踏（啊），
,laosheng,xipi,sanban,x,生死二字（喏）且由他。,107,124,1344321,生死,二字（喏）,且由他。
lsxp-CiShiJian-HuaiHeYing-2.xml,laosheng,xipi,liushui,s,此时间不可闹笑话，,10,18,32143444,此时间,不可,闹笑话，
,laosheng,xipi,liushui,x,胡言乱语怎瞒（呐）咱！,18.5,24,2243322,胡言,乱语,怎瞒（呐）咱！
,laosheng,xipi,liushui,s,在长安是你夸大话，,25,32,43143144,在长安,是你,夸大话，
,laosheng,xipi,liushui,x,为什么事到如今耍奸滑？,32.5,38,4254421312,为什么,事到如今,耍奸滑？
,laosheng,xipi,liushui,s,左手拉住了李左车，,39.5,46,33143331,左手,拉住了,李左车，
,laosheng,xipi,liushui,x,右手再把栾布拉，,46.5,52,4343241,右手,再把,栾布拉，
,laosheng,xipi,liushui,s,三人同把那鬼门关上爬，,53.5,86,1223432142,三人同,把那鬼,门关上爬，
,laosheng,xipi,sanban,x,生死二字（喏）且由他！,114,133,1344321,生死,二字（喏）,且由他！
lsxp-DaHeYi-SiLangTanMu.xml,,,,,Part 1,,,,Part 1,,
,laosheng,xipi,yaoban,s,大喝一声（哪）如雷震，,10,25,4441224,大喝,一声（哪）,如雷震，
,laosheng,xipi,kuaiban,x,杨家将令鬼神惊。,37,43,2144321,杨家,将令,鬼神惊。
,laosheng,xipi,kuaiban,s,迈步且把宝帐（呀）进，,44,61,4433344,迈步,且把,宝帐（呀）进，
,laosheng,xipi,kuaiban,x,上面（哪）坐的同胞人。,73,79,4445212,上面（哪）,坐的,同胞人。
,laosheng,xipi,kuaiban,s,弟兄们分别十五春，,80.5,86,41512231,弟兄们,分别,十五春，
,laosheng,xipi,kuaiban,x,怎知今日回宋营。,87.5,93,3114242,怎知,今日,回宋营。
,laosheng,xipi,kuaiban,s,将身站在了阶前等，,94,100,11443123,将身,站在了,阶前等，
,laosheng,xipi,kuaiban,x,问我一言答一声。,101,109,4342241,问我,一言,答一声。
,laosheng,xipi,kuaiban,s,家住后山磁州郡，,168,174,1441214,家住,后山,磁州郡，
,laosheng,xipi,kuaiban,x,火堪寨上有家门。,175.5,181,3144312,火堪,寨上,有家门。
,laosheng,xipi,kuaiban,s,我父令公官极品，,182.5,188,3441123,我父,令公,官极品，
,laosheng,xipi,kuaiban,x,我母佘氏老太君。,189.5,195,3324341,我母,佘氏,老太君。
,laosheng,xipi,kuaiban,s,十五年前沙滩会，,196.5,202,2322114,十五,年前,沙滩会，
,laosheng,xipi,kuaiban,x,失落番邦被贼擒。,203.5,209,1411422,失落,番邦,被贼擒。
,laosheng,xipi,kuaiban,s,六弟下位把兄认，,210,216,4444314,六弟,下位,把兄认，
,laosheng,xipi,kuaiban,x,我是你四哥回宋营。,217,225,34341242,我是你,四哥,回宋营。
,laosheng,xipi,kuaiban,x,弟兄对坐叙寒温。,292,301,4144421,弟兄,对坐,叙寒温。
,,,,,Part 2,,,,Part 2,,
,laosheng,xipi,kuaiban,s,本帅帐中用目睁，,110,116,3441441,本帅,帐中,用目睁，
,laosheng,xipi,kuaiban,x,见一番汉帐中行。,117.5,123,4414412,见一,番汉,帐中行。
,laosheng,xipi,kuaiban,s,龙行虎步非凡等，,124.5,130,2234123,龙行,虎步,非凡等，
,laosheng,xipi,kuaiban,x,灯光之下看不真。,131.5,137,1114441,灯光,之下,看不真。
,laosheng,xipi,kuaiban,s,本帅开言把他问，,138.5,144,3412314,本帅,开言,把他问，
,laosheng,xipi,kuaiban,x,你是番邦什么人？,145.5,151,3411252,你是,番邦,什么人？
,laosheng,xipi,kuaiban,s,家住哪州并哪郡？,152,158,1431434,家住,哪州,并哪郡？
,laosheng,xipi,kuaiban,x,要见本帅为何情？,159,167,4434422,要见,本帅,为何情？
,laosheng,xipi,kuaiban,s,听罢言来才知情，,226,232,1422212,听罢,言来,才知情，
,laosheng,xipi,kuaiban,x,原来四哥回宋营。,233.5,239,2241242,原来,四哥,回宋营。
,laosheng,xipi,kuaiban,s,众将与爷忙掩（哪）门，,240,250,4432232,众将,与爷,忙掩（哪）门，
,laosheng,xipi,yaoban,x,自己骨肉认不清。,263,270,4334441,自己,骨肉,认不清。
,laosheng,xipi,yaoban,s,走上前来忙松捆，,278,285,3422213,走上,前来,忙松捆，
lsxp-HenPingWang-WenZhaoGuan.xml,laosheng,xipi,yuanban,s,恨平王无道乱楚宫（兀），,15,29,42224431,恨平王,无道,乱楚宫（兀），
,laosheng,xipi,yuanban,x,父纳子（呃）妻礼难容，,43,52,4431322,父纳,子（呃）妻,礼难容，
,laosheng,xipi,yuanban,s,我的（呀）父谏奏反把命（哪）送，,53,66,354443344,我的（呀）父,谏奏,反把命（哪）送，
,laosheng,xipi,yuanban,x,满门的家着血染红。,67,79,32512432,满门的,家着,血染红。
lsxp-JiangShenEr-SanJiaDian.xml,laosheng,xipi,liushui,s,将身儿来至在大街口，,11,18,312244413,将身儿,来至在,大街口，
,laosheng,xipi,liushui,x,尊一声过往的宾朋听从头：,19.5,25,14143512122,尊一声,过往的宾朋,听从头：
,laosheng,xipi,liushui,s,一不是响马与贼寇，,26.5,32,12433324,一不是,响马,与贼寇，
,laosheng,xipi,liushui,x,二不是歹人（呐）把城偷。,33.5,39,42432321,二不是,歹人（呐）,把城偷。
,laosheng,xipi,liushui,s,杨林与我来争斗，,40.5,46,2233214,杨林,与我,来争斗，
,laosheng,xipi,liushui,x,因此上发配到登州。,47.5,53,13414411,因此上,发配,到登州。
,laosheng,xipi,liushui,s,舍不得太爷的恩情厚，,54.5,61.5,342425124,舍不得,太爷的,恩情厚，
,laosheng,xipi,liushui,x,舍不得衙役们众班头。,62.5,68,342245412,舍不得,衙役们,众班头。
,laosheng,xipi,liushui,s,实难舍街坊四邻与我的好朋友，,69,75.5,2231342335323,实难舍,街坊四邻,与我的好朋友，
,laosheng,xipi,liushui,x,舍不得老娘（呃）白了头。,76.5,82,34232232,舍不得,老娘（呃）,白了头。
,laosheng,xipi,liushui,s,娘生儿连心肉，,83,88,212214,娘生儿,,连心肉，
,laosheng,xipi,liushui,x,儿行千里母担忧。,89.5,95,2213311,儿行,千里,母担忧。
,laosheng,xipi,liushui,s,儿想娘亲难叩首，,96.5,102,2321243,儿想,娘亲,难叩首，
,laosheng,xipi,liushui,x,娘想儿来泪双流。,103.5,109,2322412,娘想,儿来,泪双流。
,laosheng,xipi,liushui,s,眼见得红日坠落在西山后，,109.5,116,34224444114,眼见得,红日,坠落在西山后，
,laosheng,xipi,liushui,x,叫一声解差把店役。,117.5,126,44121344,叫一声,解差,把店役。
lsxp-JianMaSu-ZhanMaSu.xml,laosheng,xipi,kuaiban,s,见马谡（唩）跪帐下，,10,15,434444,见马谡（唩）,,跪帐下，
,laosheng,xipi,kuaiban,x,不由老夫咬钢牙，,16.5,22,4231312,不由,老夫,咬钢牙，
,laosheng,xipi,kuaiban,s,大胆不听我的话，,23,29,4341354,大胆,不听,我的话，
,laosheng,xipi,kuaiban,x,失去了街亭差不差。,30,40,14312141,失去了,街亭,差不差。
lsxp-LiangGuoJiao-ShiJieTing-1.xml,laosheng,xipi,yuanban,s,两国交（哇）锋龙虎斗，,16,26,3211234,两国,交（哇）锋,龙虎斗，
,laosheng,xipi,yuanban,x,各为其主统貔貅，,42,54,4423321,各为,其主,统貔貅，
,laosheng,xipi,yuanban,s,管待三（哪）军要宽厚，,68,78,3411414,管待,三（哪）军,要宽厚，
,laosheng,xipi,yuanban,x,赏罚中公（呃）平莫要自由。,94,106.5,321124442,赏罚中,公（呃）平,莫要自由。
,laosheng,xipi,yuanban,s,此一番领兵去镇守，,120,129.5,34131443,此一番,领兵,去镇守，
,laosheng,xipi,yuanban,x,靠山近水把营收。,146,160,4143321,靠山,近水,把营收。
lsxp-LiangGuoJiao-ShiJieTing-2.xml,laosheng,xipi,yuanban,s,两国交锋龙虎斗，,17,28,3211234,两国,交锋,龙虎斗，
,laosheng,xipi,yuanban,x,各为其（呀）主统貔貅。,43,56,4423321,各为,其（呀）主,统貔貅。
,laosheng,xipi,yuanban,s,管带三（呐）军要宽厚，,69,80,3411414,管带,三（呐）军,要宽厚，
,laosheng,xipi,yuanban,x,赏罚中公（呃）平莫要自由。,95,108,321124442,赏罚中,公（呃）平,莫要自由。
,laosheng,xipi,yuanban,s,此一番领（呃）兵去镇守，,121,132,34131443,此一番,领（呃）兵,去镇守，
,laosheng,xipi,yuanban,x,靠山近水把营收。,147,162,4143321,靠山,近水,把管收。
lsxp-QingGongYan-FaDongWu.xml,laosheng,xipi,yuanban,s,庆功宴上把酒饮，,0,9,4144333,庆功,宴上,把酒饮，
,laosheng,xipi,yuanban,x,想起桃园结拜情。,10,22,3322242,想起,桃园,结拜情。
,laosheng,xipi,yuanban,s,弟兄们创业多艰难，,23,38,41544112,弟兄们,创业,多艰难，
