,dan,xipi,yuanban,s,忙移步隔花荫留神听定.,322.00,356.00
,dan,xipi,yuanban,x,原来是秋风起扫叶之声。,382.00,405.00
,dan,xipi,yuanban,s,听画鼓报四更愈添凄冷.,434.00,456.50
,dan,xipi,yuanban,x,看娇儿正酣睡恐被风侵。,458.00,480.00
,dan,xipi,yuanban,s,我不免引寒机伴奴坐等.,526.00,557.00
,dan,xipi,yuanban,x,又思来又想去越不安宁。,559.00,574.00
,dan,xipi,yuanban,s,数更等交五鼓空房愈冷.,577.00,590.25
,dan,xipi,yuanban,x,果然是晓鸡唱天已黎明。,591.00,608.00
,dan,xipi,yuanban,s,我不免唤琏儿到街前探问.,609.00,627.00
,dan,xipi,yuanban,x,你爹爹到如今未转家门。,639.00,650.00
daxp-SuSanLi-NvQiJie.xml,dan,xipi,liushui,s,苏三离了洪洞县.,8.00,15.50
,dan,xipi,liushui,x,将身来在大街前。,15.50,21.00
,dan,xipi,liushui,s,未曾开言心内惨.,22.50,28.00
,dan,xipi,liushui,x,过往的君子听我言。,28.63,33.00
,dan,xipi,liushui,s,哪一位去往南京转.,34.50,40.00
,dan,xipi,liushui,x,与我那三郎把信传。,40.75,45.00
,dan,xipi,liushui,s,言说苏三把命断.,46.00,49.00
,dan,xipi,liushui,x,来生变犬马我当报还！,49.50,61.00
daxp-TingTaYan-ZuoGong.xml,dan,xipi,liushui,s,听他言吓得我浑身是汗.,10.00,18.50
,dan,xipi,liushui,x,十五载到今日才吐真言。,19.50,27.00
,dan,xipi,liushui,s,原来是杨家将把名姓改换.,28.00,36.00
