一连几天我的眉不（哇）展，,1231352413
夜夜何曾得安眠。,4422212
俺伍员好一似丧家犬，,332314113
满腹的含冤我向谁言（哪）！,3452134223
我好（哇）比哀哀长空雁，,331311314
我好比龙游在浅沙滩。,333224311
我好（哇）比鱼儿吞了钩线，,3313221514
我好（哇）比波浪中失舵的舟船（哪）。,3313141145123
思来想去我的肝肠断，,123435124
今夜晚怎能够盼到明天。,1433244421
心中有事难合眼，,1134223
翻来覆去睡不（哇）安。,12444411
背地里只把东皋公怨，,443331114
叫人难解巧机关，,4223311
若是真心来救我，,4411243
为何几日他不言。,2234142
贪图富贵来害我，,1244243
你就该把我献与昭关。,341334311
哭一声爹娘不能相见，,111124214
不能（哪）哎见爹娘（兀）！,42314124
要相逢陈非是梦（兀）里团圆。,41221444322
鸡鸣犬吠五更（哪）天，,12343431
越思越想好伤惨，,4143313
想当初在朝为官宦，,31142214
朝臣待漏（哇）五更寒，,22441342
到如今夜宿在荒村院，,421444114
我冷冷清清向谁言（哪）。,333114223
我本当拔宝剑自寻短见，,3312344234
寻短（哪）哎见爹娘（兀）！,23314124
父母的冤仇化尘烟，,43512421
对天发不宏誓愿，,4114244
我不杀平王我的心怎甘（哪）。,34122351313
一轮明月照窗前，,1224412
愁人心（呐）中似箭穿。,22141441
实指望到吴国借兵回转，,2344224123
谁知昭关有阻拦。,2111332
幸遇那东皋公行方便，,444111214
他将我隐藏在后花园。,113344412
一连几天我的眉不（呃）展，,1231352443
夜夜何曾得安眠。,4422212
俺伍员好一似丧家犬，,332314113
满腹的含冤我向谁言（喏）。,3452134223
我好（呃）比哀哀长空雁，,334311314
我好比龙游在浅沙滩。,333224311
我好（呃）比鱼儿吞了钩线，,3343221514
我好（呃）比波浪中失舵的舟船（喏）。,3343141145123
思来想去我的肝肠断，,123435124
今夜晚怎能够盼到明天。,1433244421
一轮明月照窗下，,1224414
陈宫心（呐）中乱如麻，,21141422
悔不该心猿并意马。,34112443
悔不该随他人到吕家，,341212431
吕伯奢可算得义气（呀）大，,3213424414
杀猪（喏）沽（哇）酒款待于他，,1131133421
又谁知此贼的疑心（呐）太（呀）大，,421325214414
拔出剑将他的满门杀，,214115321
一家人倶丧在宝剑之（喏）下，,11241434134
年迈的老丈命（呐）染黄沙。,2453444321
屈死的冤鬼魂休来怨（呐）咱，,13513212442
自有那神灵（啊）天地鉴察。,4342251442
听谯楼打罢了二（喏）更鼓下，,12234543434
越思越想把事来作差。,414334241
悔不该把家属一（呀）旦撇下，,34131311434
悔不该弃县今抛却了乌（哇）纱，,341441145111
我只说贼是个宽宏量大，,3312441244
汉室后来贼是个惹祸的根芽。,444224434512
观此贼睡卧真（呐）潇洒，,132441413
安眠好似并底之蛙，,12344311
贼好比蛟龙未生鳞甲，,233124123
贼好比猛虎未（呀）曾长牙，,2333341232
虎在笼中我不打，,3431343
我岂肯放虎归山又（哇）把人抓。,333431141321
执宝剑将贼的（呀）头割下，,2341251214
险些儿把事（喏）又（哇）作差。,3123434141
一轮明月照窗下，,1224414
陈宫心中乱如麻。,2111422
悔不该心猿并意马，,34112443
悔不该随他人到吕家。,341212431
吕伯奢可算得义气大，,321342444
杀猪沽酒款待与他。,11133431
又谁知此贼的疑心太大，,4213252144
拔出剑将他的满门杀。,214115321
一家人倶丧在宝剑之下，,1124143414
年迈老丈命染黄沙。,24344321
屈死的冤鬼魂休要怨咱，,1351321442
自有那神灵儿天地鉴察。,4342221442
一轮明月照窗下，,1224414
陈宫心（呐）中乱如麻，,21141422
悔不该心猿并意马，,34112443
悔不该随他人到吕家。,341212431
吕伯奢可算得义气（呀）大，,3213424414
杀猪（喏）沽酒款待与他，,113133431
又谁知此贼的疑心（呐）太（呀）大，,421325214414
拔出剑将他的满门杀，,214115321
一家人倶丧在宝剑之（喏）下，,11241434134
年迈的老丈命（呐）染黄沙。,2453444321
屈死的怨鬼魂休要怨（呐）咱，,13543214442
自有那神灵儿天地鉴察。,4342221442
怎能够思一计番营来进，,3241141224
前后话对文龙细说衷情。,2444224112
前也思（喏）后又想无有计定，,23134432344
倒不如上公安观看古今。,3424111431
自（喏）那日朝罢归身（呐）染重病，,434424114344
三更时梦（呃）见（呐）了年迈爹尊（呐）。,1424444524114
我前番命孟良骸骨搬（呐）请，,32144222143
那乃是萧天佐以（呀）假成真；,43411331321
二次（喏）里命孟良番营来进，,44334421224
又谁知焦克明他私（呀）自后跟（呐），,4211421114414
老军报他二人在洪洋（呃）洞丧（呃）命，,31414242244144
去了我左右膀难以飞行。,4533432312
为此事终（啊）日里忧成疾病，,23415431224
因此上臣的病重（呃）加十分、千岁爷呀！,134254441211421
此时间不可闹笑话，,32143444
胡言乱语怎瞒（呐）咱。,22433242
在长安是你夸大话，,43143144
为什么事到如今耍奸滑。,2254421312
左手拉住了李左车，,33145331
右手再把栾布拉。,4343241
三人同把那鬼门关上踏（啊），,12234321445
生死二字（喏）且由他。,13443321
此时间不可闹笑话，,32143444
胡言乱语怎瞒（呐）咱！,22433242
在长安是你夸大话，,43143144
为什么事到如今耍奸滑？,2254421312
左手拉住了李左车，,33145331
右手再把栾布拉，,4343241
三人同把那鬼门关上爬，,1223432142
生死二字（喏）且由他！,13443321
Part 1,
大喝一声（哪）如雷震，,41113224
杨家将令鬼神惊。,2114321
迈步且把宝帐（呀）进，,44333414
上面（哪）坐的同胞人。,44345212
弟兄们分别十五春，,41512231
怎知今日回宋营。,3114242
将身站在了阶前等，,11445123
问我一言答一声。,4312211
家住后山磁州郡，,1441214
火堪寨上有家门。,3144312
我父令公官极品，,3441123
我母佘氏老太君。,3324341
十五年前沙滩会，,2322114
失落番邦被贼擒。,1411422
六弟下位把兄认，,4444314
我是你四哥回宋营。,34341242
弟兄对坐叙寒温。,4144421
Part 2,
本帅帐中用目睁，,3441441
见一番汉帐中行。,4114412
龙行虎步非凡等，,2234123
灯光之下看不真。,1114441
本帅开言把他问，,3412314
你是番邦什么人？,3411252
家住哪州并哪郡？,1431434
要见本帅为何情？,4434222
听罢言来才知情，,1422212
原来四哥回宋营。,2241242
众将与爷忙掩（哪）门，,41322332
自己骨肉认不清。,4324441
走上前来忙松捆，,3422213
恨平王无道乱楚宫（兀），,422244314
父纳子（呃）妻礼难容，,44541322
我的（呀）父谏奏反把命（哪）送，,35144433434
满门的家着血染红。,32515432
将身儿来至在大街口，,112244413
尊一声过往的宾朋听从头：,11143512122
一不是响马与贼寇，,14433324
二不是歹人（呐）把城偷。,444324321
杨林与我来争斗，,2233214
因此上发配到登州。,13414411
舍不得太爷的恩情厚，,442425124
舍不得衙役们众班头。,442245412
实难舍街坊四邻与我的好朋友，,2241142335323
舍不得老娘（呃）白了头。,442324252
娘生儿连心肉，,212214
儿行千里母担忧。,2213311
儿想娘亲难叩首，,2321243
娘想儿来泪双流。,2322412
眼见得红日坠落在西山后，,34224444114
叫一声解差把店役。,41131344
见马谡（唩）跪帐下，,4341444
不由老夫咬钢牙，,4231312
大胆不听我的话，,4341354
失去了街亭差不差。,14512141
两国交（哇）锋龙虎斗，,32111234
各为其主统貔貅，,4223321
管待三（哪）军要宽厚，,34131414
赏罚中公（呃）平莫要自由。,3211424442
此一番领兵去镇守，,31131443
靠山近水把营收。,4143321
两国交锋龙虎斗，,3211234
各为其（呀）主统貔貅。,42213321
管带三（呐）军要宽厚，,34141414
赏罚中公（呃）平莫要自由。,3211424442
此一番领（呃）兵去镇守，,311341443
靠山近水把管收。,4143331
庆功宴上把酒饮，,4144333
想起桃园结拜情。,3322242
弟兄们创业多艰难，,41544112
又谁知中途两离分。,42112321
深宫无（哇）处不飞花，,11213411
年老得配女娇娃。,2324312
朝欢暮乐无牵挂，,2144214
