lsxp-TingTaYan-ZhuoFangCao-2,“听他言吓得我心惊胆怕”——《捉放曹》（陈宫）,laosheng,xipi,sanyan,yes,曹宝荣，编著《京剧唱腔板式解读·下册》北京：人民音乐出版社，2010；第27-30页,07619552-5b78-4ff0-b6cc-a3404d218adc;afc17266-ac4c-4ae3-b53a-a8f619bd923b;4851edde-35ec-4574-a52c-beb5f193787b;0d3df1ed-4b3d-46c7-8143-1763eab7cd19;89f557f0-7a25-4771-892f-9ad57897117e;1e881514-1311-40c8-9ba1-6dfb0ab542dc;6d01a8de-993d-4488-9e12-78ae53aefaaa;7a762441-2f48-4249-8997-d1707238cb77;07346b9f-3ece-4547-923a-c69ded3bbc62
lsxp-WeiCengKai-QiYuanBao,“未曾开言泪汪汪”——《奇冤报》（刘世昌）,laosheng,xipi,liushui,yes,曹宝荣，编著《京剧唱腔板式解读·下册》北京：人民音乐出版社，2010；第73-74页,62212ad4-dc8b-4334-a8bd-ba256defe73c
lsxp-WoBenShi-KongChengJi-1,“我本是卧龙岗散淡的人”——《空城计》（诸葛亮）,laosheng,xipi,manban; yuanban,no,刘吉典《京剧音乐概论》北京：人民音乐出版社，1981；第339-344页,ab851bdf-e28f-40fe-8b09-7b6f5846f6ed;68a33a33-57c6-4f76-88a4-8234199ba6fa;e9bf80e4-13ce-4cfd-a650-5af677a2cf65;fa2a496e-6f9c-4aa7-b41c-a61c9a8fab1a;31c55817-28fe-4cf9-a67a-7e034f042f95;b46dd785-ffa2-4874-b3fb-a27b15c902b0;e3a0e43d-3179-40a9-a0c6-a7d6f0c54dba;54c37567-8627-4234-a7e8-da535cf78d6e;fcfd0970-1bf4-4153-b53b-1a7e493d434d;4aac9229-b997-4d08-a40e-986b0c27a38e;d0130a7a-eba0-4f7d-b732-ed13dd82016f;b806fab5-4269-44bc-b9f6-a6287f519b2e;010e16d2-c4d3-44df-9cc9-26b869f97f97
lsxp-WoBenShi-KongChengJi-2,“我本是卧龙岗散淡的人”——《空城计》（诸葛亮）,laosheng,xipi,sanyan; yuanban,yes,曹宝荣，编著《京剧唱腔板式解读·下册》北京：人民音乐出版社，2010；第22-26页,ab851bdf-e28f-40fe-8b09-7b6f5846f6ed;68a33a33-57c6-4f76-88a4-8234199ba6fa;e9bf80e4-13ce-4cfd-a650-5af677a2cf65;fa2a496e-6f9c-4aa7-b41c-a61c9a8fab1a;31c55817-28fe-4cf9-a67a-7e034f042f95;b46dd785-ffa2-4874-b3fb-a27b15c902b0;e3a0e43d-3179-40a9-a0c6-a7d6f0c54dba;54c37567-8627-4234-a7e8-da535cf78d6e;fcfd0970-1bf4-4153-b53b-1a7e493d434d;4aac9229-b997-4d08-a40e-986b0c27a38e;d0130a7a-eba0-4f7d-b732-ed13dd82016f;b806fab5-4269-44bc-b9f6-a6287f519b2e;010e16d2-c4d3-44df-9cc9-26b869f97f97
lsxp-WoZhuYe-ZhuiHanXin,“我主爷起义在芒砀”——《追韩信》（萧何）,laosheng,xipi,liushui; yaoban,yes,曹宝荣，编著《京剧唱腔板式解读·下册》北京：人民音乐出版社，2010；第74-76页,8f8fe8d3-2d80-4c1d-8821-06d900326051
lsxp-YiShiWu-YuCangJian,“一事无成两鬓斑”——《鱼藏剑》（伍子胥）,laosheng,xipi,yuanban; kuaiban,no,刘吉典《京剧音乐概论》北京：人民音乐出版社，1981；第322-326页,dc106f00-9f2b-4c8a-8bd2-64b2ef62706b; 38b8e417-0325-4ba4-82f8-6cea51dd4384; a0e57f78-836c-46bb-845b-d56328cfd681
lsxp-YiZhuangZhuang-QunYingHui,“一桩桩一件件倶已办就”——《群英会》（鲁肃）,laosheng,xipi,kuaiban,no,张正治，编者。《京剧传统戏皮黄唱腔结构分析》。北京：人民音乐出版社，1992；第649-650页,--
lsxp-ZhangGongDao-ZhuangYuanPu,“张公道三十五六子有靠”——《状元谱》（陈怕）,laosheng,xipi,kuaisanyan,yes,曹宝荣，编著《京剧唱腔板式解读·下册》北京：人民音乐出版社，2010；第31-33页,6be44689-15da-4e07-8e8e-7d598a574479;0b5c4bf7-5077-49ab-ab69-ff89e21ffabc;2578b09e-ca2e-4424-a967-b2f227cb3acf;736838db-e8bf-410a-8079-759f6f5cbfeb
lsxp-ZheYiFeng-DingJunShan,“这一封书信来得巧”——《定军山》（黄忠）,laosheng,xipi,liushui; sanban,no,刘吉典《京剧音乐概论》北京：人民音乐出版社，1981；第392-393页,0580f314-37e3-4273-9cd3-4549285bb336
lsxp-ZiCongQian-ZhuLianZhai,“自从千岁离潮后”——《珠帘寨》（程敬思）,laosheng,xipi,yuanban,no,张正治，编者。《京剧传统戏皮黄唱腔结构分析》。北京：人民音乐出版社，1992；第487-8页,--
lsxp-ZiGuDao-HuangHeLou,“自古道吉人有天相”——《黄鹤楼》（诸葛亮）,laosheng,xipi,yuanban,no,张正治，编者。《京剧传统戏皮黄唱腔结构分析》。北京：人民音乐出版社，1992；第484-5页,--
lsxp-ZouYingLong-DaYanSong,“忽听得万岁宣应龙”——《打严嵩》（邹应龙）,laosheng,xipi,liushui,no,刘吉典《京剧音乐概论》北京：人民音乐出版社，1981；第390-391页,4d83456f-3706-4268-8bd9-d26dcf956f9e;c733f750-bcdb-4817-ad17-a1a4b74f2faa
lsxp-ZuoRiLi-YuanMenZhanZi,“昨日里斩八将头挂营外”——《辕门斩子》（杨延昭）,laosheng,xipi,kuaiban; yaoban,yes,曹宝荣，编著《京剧唱腔板式解读·下册》北京：人民音乐出版社，2010；第90页,--
sdeh-WenSanNiang-SanNiangJiaoZi,“问三娘发雷霆却是为何”——《三娘教子》（薛保、三娘）,dan; laosheng,erhuang,yuanban,yes,曹宝荣，编著《京剧唱腔板式解读·上册》北京：人民音乐出版社，2010；第23-24页,1a51c37a-e440-4c53-8a7c-c9cacfa6c90a;279d4bb1-e6af-462d-afb8-0b53cbdc0b74
sdxp-DangNianHan-SanJiZhang,“当年韩信与苏秦”——《三击掌》（王宝钏、王允）,dan; laosheng,xipi,kuaiban,no,刘吉典《京剧音乐概论》北京：人民音乐出版社，1981；第401-404页,--
sdxp-SuLongWei-WuJiaPo,“苏龙魏虎为媒证”——《武家坡》（薛平贵、王宝钏）,dan; laosheng,xipi,kuaiban; yaoban,yes,曹宝荣，编著《京剧唱腔板式解读·下册》北京：人民音乐出版社，2010；第91-94页,a8663002-f837-40c7-b83c-10c721309d8c;e1f9df43-44fa-4844-bc95-4ba25798dc48
sdxp-WoHeNi-SiLangTanMu,“我和你好夫妻恩德不浅”——《四郎探母·坐宫》（杨延辉、铁静公主）,dan; laosheng,xipi,kuaiban; yaoban,yes,曹宝荣，编著《京剧唱腔板式解读·下册》北京：人民音乐出版社，2010；第95-98页,7ab76846-5a1e-4d17-805c-b08f63a8f1e1;877e5dd2-a2fd-4f09-bcf7-cc2244c345f0
